Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CY,,,16,live,,Z,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,DE,,5,live,,T,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,,8,,live,Number of specimens,B,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CZ,,,5,live,,T,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,RU,,,5,live,,Z,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CZ,CH,,,5,live,Number of specimens,T,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CZ,CH,,5,,live,,T,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,PL,,,1,live,,Z,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ID,ZA,,,2,live,,Z,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,KZ,RU,,1,1,live,,T,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,MD,RU,,7,7,live,,Z,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,SL,MK,,,2,live,Number of specimens,Z,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TZ,CZ,FR,,1,live,,Z,F
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TZ,CZ,,,3,live,,Z,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,VG,NL,BE,,1,bodies,,T,C
2020,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,GB,,3,,live,,Z,C
2020,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,CA,US,,2,,live,Number of specimens,Z,F
2020,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,CN,RU,,,2,live,,Z,C
2020,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,SG,PL,,,1,live,,Z,C
2020,I,Varecia rubra,Mammalia,Primates,Lemuridae,Varecia,TH,RU,,,2,live,,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AU,GB,,1,,live,Number of specimens,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,CN,RU,,,2,live,,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,GB,CH,FR,1,1,live,Number of specimens,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,GB,JE,,,1,specimens,g,S,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ID,GB,,,1,live,Number of specimens,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ID,JP,,,2,live,Number of specimens,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ID,JP,,2,,live,,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,NZ,AU,,1,1,live,Number of specimens,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,VN,CZ,,2,,live,Number of specimens,Z,C
2020,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ZA,CZ,,,2,live,,T,C
2020,I,Nycticebus spp.,Mammalia,Primates,Lorisidae,Nycticebus,US,TH,XX,9,,meat,Number of specimens,P,I
2020,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,CA,NL,XX,1,,bodies,Number of specimens,T,O
2020,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,CZ,RU,,1,1,live,,Z,F
2020,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,LV,RU,,,1,live,,Z,F
2020,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,RU,LV,RU,,1,live,,Z,F
2020,I,Cacajao calvus,Mammalia,Primates,Pitheciidae,Cacajao,DE,PE,,29,,specimens,,S,W
2020,I,Cacajao calvus,Mammalia,Primates,Pitheciidae,Cacajao,ES,PE,,38,,specimens,,S,W
2020,I,Primates spp.,Mammalia,Primates,,,CH,FR,XX,2,,bone carvings,Number of specimens,E,O
2020,I,Primates spp.,Mammalia,Primates,,,CH,FR,XX,1,,tails,Number of specimens,Q,O
2020,I,Primates spp.,Mammalia,Primates,,,CH,FR,XX,1,,teeth,Number of specimens,E,O
2020,I,Primates spp.,Mammalia,Primates,,,CH,FR,XX,8,,teeth,Number of specimens,Q,O
2020,I,Primates spp.,Mammalia,Primates,,,CH,FR,XX,3,,unspecified,Number of specimens,Q,O
2020,II,Aotus spp.,Mammalia,Primates,Aotidae,Aotus,US,PA,,2,,specimens,Number of specimens,M,W
2020,II,Alouatta spp.,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,,19,specimens,Number of specimens,S,W
2020,II,Alouatta spp.,Mammalia,Primates,Atelidae,Alouatta,US,BR,,,6,bodies,Number of specimens,M,W
2020,II,Alouatta spp.,Mammalia,Primates,Atelidae,Alouatta,US,PE,,1,,skulls,Number of specimens,P,I
2020,II,Alouatta belzebul,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,,27,specimens,Number of specimens,S,W
2020,II,Alouatta belzebul,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,27,,specimens,,S,W
2020,II,Alouatta caraya,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,,13,specimens,Number of specimens,S,W
2020,II,Alouatta caraya,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,13,,specimens,,S,W
2020,II,Alouatta guariba,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,,381,specimens,Number of specimens,S,W
2020,II,Alouatta guariba,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,220,,specimens,,S,W
2020,II,Alouatta macconnelli,Mammalia,Primates,Atelidae,Alouatta,CN,GY,,,4,live,,T,W
2020,II,Alouatta macconnelli,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,,7,specimens,Number of specimens,S,W
2020,II,Alouatta macconnelli,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,7,,specimens,,S,W
2020,II,Alouatta nigerrima,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,,1,specimens,Number of specimens,S,W
2020,II,Alouatta nigerrima,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,1,,specimens,,S,W
2020,II,Alouatta sara,Mammalia,Primates,Atelidae,Alouatta,US,PE,,8,,specimens,Number of specimens,S,W
2020,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,DE,BR,,,4,specimens,Number of specimens,S,W
2020,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,DE,PE,,14,,specimens,,S,W
2020,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,ES,PE,,46,,specimens,,S,W
2020,II,Alouatta seniculus,Mammalia,Primates,Atelidae,Alouatta,US,PE,,100,,specimens,Number of specimens,S,W
2020,II,Ateles spp.,Mammalia,Primates,Atelidae,Ateles,US,MX,,1,,live,Number of specimens,T,I
2020,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,DE,PE,,38,,specimens,,S,W
2020,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,ES,PE,,87,,specimens,,S,W
2020,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,US,PE,,46,,specimens,Number of specimens,S,W
2020,II,Ateles fusciceps,Mammalia,Primates,Atelidae,Ateles,CO,EC,,,1,bodies,Number of specimens,L,I
2020,II,Ateles fusciceps,Mammalia,Primates,Atelidae,Ateles,CO,EC,,,2,specimens,Number of specimens,L,I
2020,II,Ateles fusciceps,Mammalia,Primates,Atelidae,Ateles,US,PA,,6,,specimens,Number of specimens,M,W
2020,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,CN,GT,,10,,live,Number of specimens,T,F
2020,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,CN,GT,,,9,live,,Z,F
2020,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,US,MX,,1,,live,Number of specimens,P,I
2020,II,Ateles paniscus,Mammalia,Primates,Atelidae,Ateles,CN,GY,,,6,live,,T,W
2020,II,Ateles paniscus,Mammalia,Primates,Atelidae,Ateles,CN,ZA,,,1,trophies,,T,C
2020,II,Ateles paniscus,Mammalia,Primates,Atelidae,Ateles,US,SR,,,10,live,,B,W
2020,II,Lagothrix spp.,Mammalia,Primates,Atelidae,Lagothrix,US,PE,,1,,skulls,Number of specimens,P,I
2020,II,Lagothrix lagotricha,Mammalia,Primates,Atelidae,Lagothrix,AT,BR,,2,,live,,Z,C
2020,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,DE,PE,,126,,specimens,,S,W
2020,II,Lagothrix poeppigii,Mammalia,Primates,Atelidae,Lagothrix,ES,PE,,245,,specimens,,S,W
2020,II,Callithrix spp.,Mammalia,Primates,Cebidae,Callithrix,US,BR,,,1,bodies,Number of specimens,M,W
2020,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,SG,CZ,,1,,live,Number of specimens,Z,C
2020,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,SG,CZ,,,1,live,,Z,C
2020,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,DE,2,,live,,B,C
2020,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,DE,1,3,live,,T,C
2020,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,5,,live,,B,C
2020,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,1,6,live,,T,C
2020,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,DE,1,,live,,B,C
2020,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,DE,3,4,live,,T,C
2020,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,1,,live,,B,C
2020,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,5,6,live,,T,C
2020,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,US,BR,,,1,bodies,Number of specimens,M,W
2020,II,Callithrix humeralifera,Mammalia,Primates,Cebidae,Callithrix,AT,BR,,1,,live,,Z,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,AE,ZA,,,30,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,AF,ZA,,,14,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,AU,JP,,27,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,AU,JP,,,27,specimens,Number of specimens,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,BD,ZA,,,22,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,BE,CH,,4,,live,Number of specimens,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,BE,ZA,,,1,trophies,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CA,FR,,,6,live,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CA,NL,DE,,8,specimens,,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CA,ZA,,,1,skulls,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CA,ZA,,,3,trophies,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,CN,,,10.55,specimens,ml,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,DE,,25,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,DE,,11,,specimens,Number of specimens,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,DE,,,25,specimens,,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,DE,,,11,specimens,,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,FR,DE,8,8,specimens,ml,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,FR,,2,4,specimens,ml,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CH,FR,,3,3,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CN,JP,,,9,specimens,Number of specimens,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CN,RU,,,15,live,,Z,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CN,ZA,,,200,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CN,ZA,,,110,live,,Z,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,GB,JP,,78,309,specimens,Number of specimens,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,HU,CH,,,6,live,Number of specimens,Z,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,HU,CH,,4,,live,,Z,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,ID,ZA,,,22,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,IL,NL,,,12,live,,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,IL,NL,,12,,live,,,
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,KR,CZ,,,4,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,KZ,RU,,1,,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,MK,UA,,3,,live,Number of specimens,Z,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,MY,ZA,,,22,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,NZ,ZA,,1,,bodies,Number of specimens,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,NZ,ZA,,,1,trophies,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,PK,ZA,,,14,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,DE,,4,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,,4,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,,40,live,,B,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,40,206,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,CA,FR,,21,specimens,ml,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,FR,368,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,GB,9,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,NL,112,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,ZA,178,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,ZA,,105,specimens,,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,ZA,,74,specimens,,T,F
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,,932,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,,9,,specimens,Number of specimens,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,,84,,specimens,Number of specimens,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,,,1420,specimens,,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,DE,,,9,specimens,,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,FR,CH,15,13,specimens,ml,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,FR,DE,117,138,specimens,ml,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,FR,,208,289,specimens,ml,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,GB,,44,44,live,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,JP,,,7,specimens,Number of specimens,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,NA,DE,708,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,NA,GB,9,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,NA,ZA,178,,specimens,Number of specimens,M,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,SG,FR,8,8,specimens,ml,S,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,ZA,,160,,live,Number of specimens,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,ZA,,,480,live,,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,ZA,,2,,trophies,Number of specimens,T,C
2020,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,ZA,,,2,trophies,,T,C
2020,II,Callithrix melanura,Mammalia,Primates,Cebidae,Callithrix,BE,ZA,,1,,skulls,Number of specimens,T,C
2020,II,Callithrix melanura,Mammalia,Primates,Cebidae,Callithrix,BE,ZA,,,1,skulls,,T,C
2020,II,Callithrix melanura,Mammalia,Primates,Cebidae,Callithrix,CA,ZA,,,2,skulls,,T,C
2020,II,Callithrix melanura,Mammalia,Primates,Cebidae,Callithrix,JP,ZA,,1,,skulls,Number of specimens,T,C
2020,II,Callithrix melanura,Mammalia,Primates,Cebidae,Callithrix,JP,ZA,,,1,skulls,,T,C
2020,II,Callithrix melanura,Mammalia,Primates,Cebidae,Callithrix,MY,ZA,,,4,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,AE,ZA,,,30,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,AF,ZA,,,16,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,BD,ZA,,,18,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,ID,ZA,,,18,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,MY,ZA,,,16,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,PK,ZA,,,16,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,,167,live,,T,C
2020,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,US,BR,,,1,bodies,Number of specimens,M,W
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,CN,RU,,,6,live,,Z,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,KZ,RU,,,1,live,,T,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,MC,FR,,1,,live,,Z,U
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,MK,HU,,1,,live,Number of specimens,Z,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,MK,HU,,,2,live,,Z,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,DE,13,,live,,B,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,DE,7,20,live,,T,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,18,,live,,B,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,15,33,live,,T,C
2020,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,ZA,CZ,,,2,live,,T,C
2020,II,Cebus spp.,Mammalia,Primates,Cebidae,Cebus,US,BR,,,1,bodies,Number of specimens,M,W
2020,II,Cebus albifrons,Mammalia,Primates,Cebidae,Cebus,DE,PE,,13,,specimens,,S,W
2020,II,Cebus albifrons,Mammalia,Primates,Cebidae,Cebus,ES,PE,,43,,specimens,,S,W
2020,II,Cebus albifrons,Mammalia,Primates,Cebidae,Cebus,US,PE,,2,,specimens,Number of specimens,S,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,AF,ZA,,,8,live,,T,C
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,BD,ZA,,,10,live,,T,C
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,DE,PE,,53,,specimens,,S,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,ES,PE,,67,,specimens,,S,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,ID,SR,,4,,live,,T,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,MA,GY,,10,,live,,T,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,MA,GY,,,10,live,,Z,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,MZ,ZA,,,2,live,,T,C
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,PK,ZA,,,8,live,,T,C
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,RU,GY,,,23,live,,T,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,TH,ZA,,,2,live,,T,C
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,GY,,20,,live,Number of specimens,Z,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,GY,,,20,live,,Z,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,PE,,59,,specimens,Number of specimens,S,W
2020,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,XX,MZ,XX,,2,live,,Z,W
2020,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,CA,CR,,,1,specimens,g,S,W
2020,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,DE,CR,,,119,specimens,Number of specimens,S,W
2020,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,US,PA,,3,,specimens,Number of specimens,M,W
2020,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,RU,GY,,,6,live,,T,W
2020,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,US,GY,,18,,live,Number of specimens,Z,W
2020,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,US,GY,,,18,live,,Z,W
2020,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,DE,PE,,3,,specimens,,S,W
2020,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,ES,PE,,1,,specimens,,S,W
2020,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,US,PE,,1358,,specimens,Number of specimens,S,W
2020,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,AT,CH,,,1,live,Number of specimens,Z,F
2020,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,AT,CH,,1,,live,,Z,F
2020,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,FR,CH,,2,2,live,Number of specimens,Z,C
2020,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,GB,JE,,,1,specimens,g,S,C
2020,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,TH,CZ,DE,2,2,live,,T,C
2020,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,UA,CZ,,,2,live,,Z,C
2020,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,US,PE,,1300,,specimens,Number of specimens,S,W
2020,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,TH,CZ,GB,2,2,live,,T,C
2020,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,TH,CZ,,6,6,live,,T,C
2020,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,AE,ZA,,,10,live,,T,C
2020,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,AF,ZA,,,12,live,,T,C
2020,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,BD,ZA,,,14,live,,T,C
2020,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,CA,ZA,,,1,skulls,,T,C
